Datetime,Sum_Traffic_Count,Day_Of_Week,Date,Month,Year,Hour,Minute,Second,Day_Or_Night,Weekdays_Or_Weekend
2021-03-18 11:30:00,39051,5,18,3,2021,11,30,0,0,0
2021-03-18 12:00:00,39342,5,18,3,2021,12,0,0,0,0
2021-03-18 12:30:00,39429,5,18,3,2021,12,30,0,0,0
2021-03-18 13:00:00,39114,5,18,3,2021,13,0,0,0,0
2021-03-18 13:30:00,38267,5,18,3,2021,13,30,0,0,0
2021-03-18 14:00:00,37549,5,18,3,2021,14,0,0,0,0
2021-03-18 14:30:00,35644,5,18,3,2021,14,30,0,0,0
2021-03-18 15:00:00,32856,5,18,3,2021,15,0,0,0,0
2021-03-18 15:30:00,29787,5,18,3,2021,15,30,0,0,0
2021-03-18 16:00:00,26018,5,18,3,2021,16,0,0,0,0
2021-03-18 16:30:00,22471,5,18,3,2021,16,30,0,0,0
2021-03-18 17:00:00,19811,5,18,3,2021,17,0,0,0,0
2021-03-18 17:30:00,17516,5,18,3,2021,17,30,0,0,0
2021-03-18 18:00:00,14914,5,18,3,2021,18,0,0,1,0
2021-03-18 18:30:00,12468,5,18,3,2021,18,30,0,1,0
2021-03-18 19:00:00,10271,5,18,3,2021,19,0,0,1,0
2021-03-18 19:30:00,8479,5,18,3,2021,19,30,0,1,0
2021-03-18 20:00:00,7475,5,18,3,2021,20,0,0,1,0
2021-03-18 20:30:00,6442,5,18,3,2021,20,30,0,1,0
2021-03-18 21:00:00,5503,5,18,3,2021,21,0,0,1,0
2021-03-18 21:30:00,4919,5,18,3,2021,21,30,0,1,0
2021-03-18 22:00:00,4758,5,18,3,2021,22,0,0,1,0
2021-03-18 22:30:00,4664,5,18,3,2021,22,30,0,1,0
2021-03-18 23:00:00,4614,5,18,3,2021,23,0,0,1,0
2021-03-18 23:30:00,4763,5,18,3,2021,23,30,0,1,0
2021-03-19 00:00:00,4781,6,19,3,2021,0,0,0,1,0
2021-03-19 00:30:00,4848,6,19,3,2021,0,30,0,1,0
2021-03-19 01:00:00,5097,6,19,3,2021,1,0,0,1,0
2021-03-19 01:30:00,5779,6,19,3,2021,1,30,0,1,0
2021-03-19 02:00:00,7025,6,19,3,2021,2,0,0,1,0
2021-03-19 02:30:00,8707,6,19,3,2021,2,30,0,1,0
2021-03-19 03:00:00,12102,6,19,3,2021,3,0,0,1,0
2021-03-19 03:30:00,17214,6,19,3,2021,3,30,0,1,0
2021-03-19 04:00:00,24106,6,19,3,2021,4,0,0,1,0
2021-03-19 04:30:00,30257,6,19,3,2021,4,30,0,1,0
2021-03-19 05:00:00,36444,6,19,3,2021,5,0,0,1,0
2021-03-19 05:30:00,40461,6,19,3,2021,5,30,0,1,0
2021-03-19 06:00:00,39639,6,19,3,2021,6,0,0,0,0
2021-03-19 06:30:00,37261,6,19,3,2021,6,30,0,0,0
2021-03-19 07:00:00,35554,6,19,3,2021,7,0,0,0,0
2021-03-19 07:30:00,35895,6,19,3,2021,7,30,0,0,0
2021-03-19 08:00:00,35749,6,19,3,2021,8,0,0,0,0
2021-03-19 08:30:00,37096,6,19,3,2021,8,30,0,0,0
2021-03-19 09:00:00,38421,6,19,3,2021,9,0,0,0,0
2021-03-19 09:30:00,37517,6,19,3,2021,9,30,0,0,0
2021-03-19 10:00:00,37775,6,19,3,2021,10,0,0,0,0
2021-03-19 10:30:00,37311,6,19,3,2021,10,30,0,0,0
2021-03-19 11:00:00,37357,6,19,3,2021,11,0,0,0,0
2021-03-19 11:30:00,36063,6,19,3,2021,11,30,0,0,0
2021-03-19 12:00:00,36783,6,19,3,2021,12,0,0,0,0
2021-03-19 12:30:00,36552,6,19,3,2021,12,30,0,0,0
2021-03-19 13:00:00,36187,6,19,3,2021,13,0,0,0,0
2021-03-19 13:30:00,34469,6,19,3,2021,13,30,0,0,0
2021-03-19 14:00:00,32372,6,19,3,2021,14,0,0,0,0
2021-03-19 14:30:00,31363,6,19,3,2021,14,30,0,0,0
2021-03-19 15:00:00,28792,6,19,3,2021,15,0,0,0,0
2021-03-19 15:30:00,25562,6,19,3,2021,15,30,0,0,0
2021-03-19 16:00:00,22271,6,19,3,2021,16,0,0,0,0
2021-03-19 16:30:00,19010,6,19,3,2021,16,30,0,0,0
2021-03-19 17:00:00,15978,6,19,3,2021,17,0,0,0,0
2021-03-19 17:30:00,13872,6,19,3,2021,17,30,0,0,0
2021-03-19 18:00:00,12015,6,19,3,2021,18,0,0,1,0
2021-03-19 18:30:00,10178,6,19,3,2021,18,30,0,1,0
2021-03-19 19:00:00,8459,6,19,3,2021,19,0,0,1,0
2021-03-19 19:30:00,7275,6,19,3,2021,19,30,0,1,0
2021-03-19 20:00:00,6148,6,19,3,2021,20,0,0,1,0
2021-03-19 20:30:00,5595,6,19,3,2021,20,30,0,1,0
2021-03-19 21:00:00,4991,6,19,3,2021,21,0,0,1,0
2021-03-19 21:30:00,4534,6,19,3,2021,21,30,0,1,0
2021-03-19 22:00:00,4251,6,19,3,2021,22,0,0,1,0
2021-03-19 22:30:00,4032,6,19,3,2021,22,30,0,1,0
2021-03-19 23:00:00,4083,6,19,3,2021,23,0,0,1,0
2021-03-19 23:30:00,3973,6,19,3,2021,23,30,0,1,0
2021-03-20 00:00:00,3845,7,20,3,2021,0,0,0,1,1
2021-03-20 00:30:00,3726,7,20,3,2021,0,30,0,1,1
2021-03-20 01:00:00,3715,7,20,3,2021,1,0,0,1,1
2021-03-20 01:30:00,3669,7,20,3,2021,1,30,0,1,1
2021-03-20 02:00:00,3871,7,20,3,2021,2,0,0,1,1
2021-03-20 02:30:00,4364,7,20,3,2021,2,30,0,1,1
2021-03-20 03:00:00,4819,7,20,3,2021,3,0,0,1,1
2021-03-20 03:30:00,5672,7,20,3,2021,3,30,0,1,1
2021-03-20 04:00:00,6939,7,20,3,2021,4,0,0,1,1
2021-03-20 04:30:00,7514,7,20,3,2021,4,30,0,1,1
2021-03-20 05:00:00,8331,7,20,3,2021,5,0,0,1,1
2021-03-20 05:30:00,8993,7,20,3,2021,5,30,0,1,1
2021-03-20 06:00:00,9567,7,20,3,2021,6,0,0,0,1
2021-03-20 06:30:00,9632,7,20,3,2021,6,30,0,0,1
2021-03-20 07:00:00,9601,7,20,3,2021,7,0,0,0,1
2021-03-20 07:30:00,9179,7,20,3,2021,7,30,0,0,1
2021-03-20 08:00:00,8949,7,20,3,2021,8,0,0,0,1
2021-03-20 08:30:00,8908,7,20,3,2021,8,30,0,0,1
2021-03-20 09:00:00,9017,7,20,3,2021,9,0,0,0,1
2021-03-20 09:30:00,8847,7,20,3,2021,9,30,0,0,1
2021-03-20 10:00:00,8493,7,20,3,2021,10,0,0,0,1
2021-03-20 10:30:00,8111,7,20,3,2021,10,30,0,0,1
2021-03-20 11:00:00,7350,7,20,3,2021,11,0,0,0,1
2021-03-20 11:30:00,6929,7,20,3,2021,11,30,0,0,1
2021-03-20 12:00:00,6824,7,20,3,2021,12,0,0,0,1
2021-03-20 12:30:00,6901,7,20,3,2021,12,30,0,0,1
2021-03-20 13:00:00,6516,7,20,3,2021,13,0,0,0,1
2021-03-20 13:30:00,5936,7,20,3,2021,13,30,0,0,1
2021-03-20 14:00:00,5400,7,20,3,2021,14,0,0,0,1
2021-03-20 14:30:00,4742,7,20,3,2021,14,30,0,0,1
2021-03-20 15:00:00,4170,7,20,3,2021,15,0,0,0,1
2021-03-20 15:30:00,3838,7,20,3,2021,15,30,0,0,1
2021-03-20 16:00:00,3890,7,20,3,2021,16,0,0,0,1
2021-03-20 16:30:00,3441,7,20,3,2021,16,30,0,0,1
2021-03-20 17:00:00,3047,7,20,3,2021,17,0,0,0,1
2021-03-20 17:30:00,2706,7,20,3,2021,17,30,0,0,1
2021-03-20 18:00:00,2467,7,20,3,2021,18,0,0,1,1
2021-03-20 18:30:00,2116,7,20,3,2021,18,30,0,1,1
2021-03-20 19:00:00,2020,7,20,3,2021,19,0,0,1,1
2021-03-20 19:30:00,1856,7,20,3,2021,19,30,0,1,1
2021-03-20 20:00:00,1564,7,20,3,2021,20,0,0,1,1
2021-03-20 20:30:00,1392,7,20,3,2021,20,30,0,1,1
2021-03-20 21:00:00,1307,7,20,3,2021,21,0,0,1,1
2021-03-20 21:30:00,1283,7,20,3,2021,21,30,0,1,1
2021-03-20 22:00:00,1204,7,20,3,2021,22,0,0,1,1
2021-03-20 22:30:00,1074,7,20,3,2021,22,30,0,1,1
2021-03-20 23:00:00,1019,7,20,3,2021,23,0,0,1,1
2021-03-20 23:30:00,953,7,20,3,2021,23,30,0,1,1
2021-03-21 00:00:00,985,1,21,3,2021,0,0,0,1,1
2021-03-21 00:30:00,946,1,21,3,2021,0,30,0,1,1
2021-03-21 01:00:00,853,1,21,3,2021,1,0,0,1,1
2021-03-21 01:30:00,836,1,21,3,2021,1,30,0,1,1
2021-03-21 02:00:00,901,1,21,3,2021,2,0,0,1,1
2021-03-21 02:30:00,1035,1,21,3,2021,2,30,0,1,1
2021-03-21 03:00:00,1014,1,21,3,2021,3,0,0,1,1
2021-03-21 03:30:00,1163,1,21,3,2021,3,30,0,1,1
2021-03-21 04:00:00,1340,1,21,3,2021,4,0,0,1,1
2021-03-21 04:30:00,1397,1,21,3,2021,4,30,0,1,1
2021-03-21 05:00:00,1474,1,21,3,2021,5,0,0,1,1
2021-03-21 05:30:00,1477,1,21,3,2021,5,30,0,1,1
2021-03-21 06:00:00,1615,1,21,3,2021,6,0,0,0,1
2021-03-21 06:30:00,1708,1,21,3,2021,6,30,0,0,1
2021-03-21 07:00:00,1811,1,21,3,2021,7,0,0,0,1
2021-03-21 07:30:00,1976,1,21,3,2021,7,30,0,0,1
2021-03-21 08:00:00,1932,1,21,3,2021,8,0,0,0,1
2021-03-21 08:30:00,2026,1,21,3,2021,8,30,0,0,1
2021-03-21 09:00:00,2107,1,21,3,2021,9,0,0,0,1
2021-03-21 09:30:00,2081,1,21,3,2021,9,30,0,0,1
2021-03-21 10:00:00,1997,1,21,3,2021,10,0,0,0,1
2021-03-21 10:30:00,2050,1,21,3,2021,10,30,0,0,1
2021-03-21 11:00:00,2096,1,21,3,2021,11,0,0,0,1
2021-03-21 11:30:00,2088,1,21,3,2021,11,30,0,0,1
2021-03-21 12:00:00,2148,1,21,3,2021,12,0,0,0,1
2021-03-21 12:30:00,2227,1,21,3,2021,12,30,0,0,1
2021-03-21 13:00:00,2241,1,21,3,2021,13,0,0,0,1
2021-03-21 13:30:00,2257,1,21,3,2021,13,30,0,0,1
2021-03-21 14:00:00,2099,1,21,3,2021,14,0,0,0,1
2021-03-21 14:30:00,2260,1,21,3,2021,14,30,0,0,1
2021-03-21 15:00:00,2233,1,21,3,2021,15,0,0,0,1
2021-03-21 15:30:00,2272,1,21,3,2021,15,30,0,0,1
2021-03-21 16:00:00,2354,1,21,3,2021,16,0,0,0,1
2021-03-21 16:30:00,2431,1,21,3,2021,16,30,0,0,1
2021-03-21 17:00:00,2583,1,21,3,2021,17,0,0,0,1
